"","feature","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"2358","Cymatium_cynocephalum",59.1863517060367,60.3674540682415,61.1548556430446,56.6929133858268
"2359","Cymatium_dunkeri",51.2820512820513,50.7326007326007,50.9157509157509,49.8168498168498
"2360","Cymatium_gutturnium",53.3044420368364,54.6045503791983,54.4962080173348,52.762730227519
"2361","Cymatium_hepaticum",53.1722054380665,53.877139979859,54.5820745216516,51.7623363544814
"2362","Cymatium_intermedium",49.1486068111455,49.5356037151703,50.1547987616099,47.6780185758514
"2363","Cymatium_lotorium",49.3426140757927,49.6519721577726,50.1933488012374,47.7184841453983
"2364","Cymatium_muricinum",49.3827160493827,49.6913580246914,50.2314814814815,47.9938271604938
"2365","Cymatium_nicobaricum",52.2,54.1,55.4,51.6
"2366","Cymatium_pileare",48.8458674609084,49.3670886075949,49.9627699180938,47.3566641846612
"2367","Cymatium_pyrum",49.2307692307692,49.5384615384615,50.2307692307692,47.6923076923077
"2368","Cymatium_rubeculum",54.0243902439024,55.7317073170732,56.0975609756098,54.2682926829268
"2369","Cymatium_testudinarium",57.2283150548355,57.8265204386839,58.5244267198405,54.2372881355932
"2370","Cymbacephalus_beauforti",52.989449003517,53.2239155920281,53.5756154747948,52.7549824150059
"2371","Cymbacephalus_nematophthalmus",58.0065359477124,57.843137254902,58.9869281045752,56.0457516339869
"2372","Cymbacephalus_staigeri",53.7806176783813,53.6741214057508,53.7806176783813,52.5026624068158
"2373","Cymbastela_cantharella",47.3282442748092,48.0916030534351,48.8549618320611,42.7480916030534
"2374","Cymbastela_concentrica",46.4071856287425,46.4071856287425,45.8083832335329,44.9101796407186
"2375","Cymbiola_vespertilio",56.9069069069069,56.1561561561562,57.3573573573574,54.5045045045045
"2376","Cymo_andreossyi",49.4909945184025,49.7259201252937,50.195771339076,47.7682067345341
"2377","Cymo_deplanatus",49.8039215686275,49.8823529411765,50.4313725490196,48.156862745098
"2378","Cymo_melanodactylus",49.4845360824742,49.563838223632,50.3568596352101,47.6605868358446
"2379","Cymo_quadrilobatus",49.5420482930891,49.8751040799334,50.541215653622,48.1265611990008
"2380","Cymolutes_lecluse",50.4300234558249,51.2118842845973,51.5246286161063,48.5535574667709
"2381","Cymolutes_praetextatus",55.410225921522,55.6480380499406,56.718192627824,53.9833531510107
"2382","Cymolutes_torquatus",52.1455223880597,52.4253731343284,52.6119402985075,51.2126865671642
"2383","Cynarina_lacrymalis",52.2793404461688,53.443258971872,53.7342386032978,51.5033947623666
"2384","Cynoglossus_bilineatus",54.8603351955307,55.3072625698324,56.0893854748603,52.6256983240223
"2385","Cynoglossus_joyneri",30,40,35,30
"2386","Cynoglossus_kopsii",54.3608124253286,54.8387096774194,55.794504181601,52.6881720430108
"2387","Cynoglossus_macrophthalmus",66.3019693654267,63.6761487964989,66.5207877461707,63.8949671772429
"2388","Cynoglossus_robustus",40,40,30,30
"2389","Cynoglossus_suyeni",66.839378238342,66.1485319516407,66.1485319516407,62.5215889464594
"2390","Cyphastrea_chalcidicum",53.047619047619,53.9047619047619,53.9047619047619,51.2380952380952
"2391","Cyphastrea_microphthalma",52.4809160305344,53.3396946564885,53.8167938931298,51.0496183206107
"2392","Cyphastrea_serailia",49.5341614906832,49.8447204968944,50.6211180124224,48.0590062111801
"2393","Cypho_purpurascens",51.7615176151762,52.9358626919603,52.8455284552846,50.2258355916892
"2394","Cypho_zaps",56.5548780487805,55.640243902439,56.4024390243902,54.5731707317073
"2395","Cypraea_arabica",49.6038034865293,49.9207606973059,50.3169572107766,47.9397781299525
"2396","Cypraea_argus",50.1610305958132,50.4830917874396,50.9661835748792,48.2286634460547
"2397","Cypraea_asellus",52.7805864509606,53.3872598584429,53.2861476238625,51.8705763397371
"2398","Cypraea_beckii",56.0830860534125,56.8249258160237,57.4183976261128,54.4510385756677
"2399","Cypraea_bistrinotata",48.9164086687306,49.5356037151703,49.922600619195,47.8328173374613
"2400","Cypraea_bouteti",36.8948247078464,37.5626043405676,36.8948247078464,36.0601001669449
"2401","Cypraea_caputserpentis",49.1941673062164,49.5778971603991,50.0383729854183,47.4290099769762
"2402","Cypraea_carneola",49.5138888888889,49.8611111111111,50.8333333333333,47.7777777777778
"2403","Cypraea_caurica",49.8360655737705,50.2459016393443,50.7377049180328,48.6065573770492
"2404","Cypraea_childreni",48.8990129081245,49.8101746393318,50.1138952164009,47.6082004555809
"2405","Cypraea_chinensis",53.9559014267185,53.9559014267185,54.9935149156939,52.0103761348898
"2406","Cypraea_contaminata",40.2597402597403,46.7532467532467,40.2597402597403,41.5584415584416
"2407","Cypraea_cylindrica",53.4057255676209,53.8005923000987,54.294175715696,51.7275419545903
"2408","Cypraea_eglantina",49.6732026143791,49.9183006535948,50.4084967320261,48.3660130718954
"2409","Cypraea_erosa",49.375,49.53125,50.234375,47.96875
"2410","Cypraea_errones",52.3444976076555,53.2057416267943,53.7799043062201,51.1004784688995
"2411","Cypraea_fimbriata",49.9202551834131,50.1594896331738,50.3987240829346,48.2456140350877
"2412","Cypraea_globulus",53.4102833158447,54.4596012591815,54.7743966421826,51.8363064008394
"2413","Cypraea_helvola",49.2697924673328,49.423520368947,50.0384319754035,47.4250576479631
"2414","Cypraea_isabella",49.2786636294609,49.4305239179954,50.1138952164009,47.4563401670463
"2415","Cypraea_labrolineata",52.5844930417495,53.4791252485089,53.8767395626243,51.5904572564612
"2416","Cypraea_leviathan",49.272030651341,49.5785440613027,50.0383141762452,47.4329501915709
"2417","Cypraea_limacina",54.5977011494253,55.8620689655172,55.7471264367816,53.7931034482759
"2418","Cypraea_lutea",53.7254901960784,54.0196078431373,54.0196078431373,52.156862745098
"2419","Cypraea_mappa",49.1729323308271,49.6992481203008,50.0751879699248,47.3684210526316
"2420","Cypraea_mariae",53.6534446764092,53.5490605427975,54.4885177453027,51.8789144050104
"2421","Cypraea_mauritiana",49.959250203749,49.6332518337408,50.2037489812551,47.6772616136919
"2422","Cypraea_moneta",48.9439184268026,49.5265841223598,50.109249817917,47.1959213401311
"2423","Cypraea_obvelata",43.0362116991643,42.6183844011142,43.0362116991643,42.2005571030641
"2424","Cypraea_onyx",52.6946107784431,53.3932135728543,53.1936127744511,51.6966067864271
"2425","Cypraea_ovum",53.9456662354463,53.6869340232859,55.4980595084088,52.522639068564
"2426","Cypraea_pallidula",50.2985074626866,51.9402985074627,51.044776119403,50.5970149253731
"2427","Cypraea_poraria",49.3411420204978,50.0732064421669,50.3660322108346,48.3162518301611
"2428","Cypraea_punctata",52.6366251198466,53.1160115052732,53.7871524448706,51.294343240652
"2429","Cypraea_pyriformis",50.7788161993769,50.1557632398754,48.9096573208723,50.4672897196262
"2430","Cypraea_quadrimaculata",52.6564344746163,53.1286894923259,53.6009445100354,52.5383707201889
"2431","Cypraea_schilderorum",49.887471867967,50.4876219054764,50.7126781695424,48.9122280570143
"2432","Cypraea_stolida",53.6980749746707,53.9007092198582,54.8125633232016,51.9756838905775
"2433","Cypraea_teres",52.8122020972355,53.0981887511916,53.5748331744519,51.4775977121068
"2434","Cypraea_testudinaria",52.2211253701876,52.8134254689042,53.4057255676209,51.5301085883514
"2435","Cypraea_tigris",49.3808049535604,49.6130030959752,50.3869969040248,47.8328173374613
"2436","Cypraea_ursellus",60.5504587155963,60.7339449541284,61.8348623853211,58.348623853211
"2437","Cypraea_ventriculus",50.2095557418273,51.2154233025985,51.3830678960604,48.9522212908634
"2438","Cypraea_walkeri",54.2331288343558,53.2515337423313,54.7239263803681,52.3926380368098
"2439","Cypraecassis_rufa",50.7679180887372,51.3651877133106,51.7918088737201,49.3174061433447
"2440","Cyprinocirrhites_polyactis",50.5434782608696,51.4751552795031,52.0962732919255,49.5341614906832
"2441","Cypselurus_angusticeps",30.7504350079597,31.3131687090445,31.6685794676243,31.2058050423901
"2442","Cypselurus_hexazona",55.525238744884,55.1159618008186,55.7980900409277,52.9331514324693
"2443","Cypselurus_naresii",32.5626204238921,32.7465405500088,33.166929409704,32.4837975126992
"2444","Cypselurus_oligolepis",53.6617842876165,53.7949400798935,54.8601864181092,51.797603195739
"2445","Cypselurus_poecilopterus",51.3704686118479,51.7241379310345,52.343059239611,49.6021220159151
"2446","Cyrtomaia_horrida",54.258064516129,53.8064516129032,54.0645161290323,51.9354838709677
"2447","Cyrtomaia_lamellata",50.1222493887531,49.3887530562347,49.3887530562347,49.3887530562347
"2448","Cyrtomaia_murrayi",54.6969696969697,55,55.3787878787879,52.1212121212121
"2449","Cystodytes_dellechiajei",47.3607748184019,47.0217917675545,47.7481840193705,46.1501210653753
"2450","Cystodytes_luteus",58.3471074380165,57.1900826446281,58.5123966942149,57.0247933884297
"2451","Cystodytes_punctatus",47.3469387755102,48.7755102040816,47.3469387755102,48.1632653061224
"2452","Cystodytes_solitus",54.1919805589307,55.1640340218712,55.771567436209,53.7059538274605
"2453","Cystodytes_violatinctus",43.8515081206497,45.0116009280742,45.4756380510441,42.4593967517401
"2454","Cytaeis_tetrastyla",52.84046692607,53.3852140077821,54.3190661478599,51.2062256809338
"2455","Cyttomimus_affinis",54.2902967121091,54.691259021652,55.4931836407378,51.8043303929431
"2456","Cyttopsis_cypho",57.5788402848423,55.5442522889115,57.0701932858596,55.1373346897253
"2457","Cyttopsis_rosea",30.8493552975726,30.8814757032074,30.8447666681962,30.8126462625614
"2458","Dacrydium_zebra",81.0344827586207,81.8965517241379,83.6206896551724,78.448275862069
"2459","Dactylonia_ascidicola",49.2923076923077,49.7230769230769,50.8307692307692,47.4461538461538
"2460","Dactyloptena_orientalis",49.6323529411765,50.5882352941176,50.8823529411765,47.8676470588235
"2461","Dactyloptena_tiltoni",63.1304347826087,62.0869565217391,63.1304347826087,60.8695652173913
"2462","Dactylopus_dactylopus",54.172366621067,54.3091655266758,54.7195622435021,52.530779753762
"2463","Dactylosaster_cylindricus",50.3869303525365,50.5588993981083,50.9888220120378,48.4952708512468
"2464","Dactylospongia_elegans",50.3902862098873,51.4310494362533,51.6912402428447,48.8291413703382
"2465","Dactylospongia_metachromia",41.1764705882353,44.1176470588235,42.436974789916,40.9663865546218
"2466","Dactylotrochus_cervicornis",51.6990291262136,51.1529126213592,51.4563106796116,49.7572815533981
"2467","Daira_perlata",50.2909393183707,50.1246882793017,50.3740648379052,48.3790523690773
"2468","Dalatias_licha",45.2660677263303,44.8514167242571,44.4367657221838,43.5383552176918
"2469","Daldorfia_horrida",49.5132127955494,50,50.6954102920723,47.3574408901252
"2470","Daldorfia_leprosa",50.1200960768615,50.3602882305845,50.8406725380304,48.8390712570056
"2471","Danacetichthys_galathenus",30,30,30.0352112676056,30
"2472","Danafungia_horrida",53.307392996109,54.1828793774319,54.1828793774319,52.0428015564202
"2473","Danafungia_scruposa",50.1890359168242,50.5671077504726,51.2287334593573,49.7164461247637
"2474","Danaphos_oculatus",35.244014732965,34.3462246777164,35.1058931860037,33.7016574585635
"2475","Danaphryne_nigrifilis",31.5339281329295,32.2378652697061,32.7821887533764,31.6362445772284
"2476","Daphnella_ornata",54.9140049140049,55.6511056511056,56.3882063882064,54.1769041769042
"2477","Daphnella_varicosa",56.8281938325991,57.5624082232012,58.8839941262849,55.5066079295154
"2478","Dardanus_australis",47.4982381959126,46.5821000704722,48.062015503876,45.5250176180409
"2479","Dardanus_brachyops",34.0248962655602,35.6846473029046,34.8547717842324,34.0248962655602
"2480","Dardanus_dearmatus",49.9206349206349,50.8730158730159,52.0634920634921,49.2063492063492
"2481","Dardanus_deformis",49.7622820919176,49.8415213946117,50.4754358161648,48.0982567353407
"2482","Dardanus_gemmatus",49.5333811916726,50.1076812634602,50.9691313711414,47.7386934673367
"2483","Dardanus_guttatus",49.9213836477987,51.3364779874214,51.6509433962264,48.7421383647799
"2484","Dardanus_hessii",53.7292817679558,54.2817679558011,54.4198895027624,52.3480662983425
"2485","Dardanus_lagopodes",49.3407356002776,49.7571131158917,50.5204718945177,47.0506592643997
"2486","Dardanus_megistos",49.2686682063125,50.1154734411085,50.423402617398,47.9599692070824
"2487","Dardanus_pedunculatus",49.4169096209913,50,50.801749271137,47.667638483965
"2488","Dardanus_scutellatus",49.8808578236696,50.2779984114377,50.5957108816521,48.2922954725973
"2489","Dardanus_setifer",52.2857142857143,52.8571428571429,52.8571428571429,50.8571428571429
"2490","Dardanus_woodmasoni",54.3075245365322,54.8527808069793,54.8527808069793,53.1079607415485
"2491","Dascyllus_aruanus",49.3730407523511,49.6865203761755,50.3134796238245,47.8056426332288
"2492","Dascyllus_flavicaudus",43.8388625592417,45.7345971563981,44.9052132701422,44.1943127962085
"2493","Dascyllus_melanurus",53.2426778242678,54.0794979079498,54.0794979079498,52.7196652719665
"2494","Dascyllus_reticulatus",50.9418509418509,51.9246519246519,51.9246519246519,49.3857493857494
"2495","Dascyllus_trimaculatus",48.8855869242199,49.3313521545319,50.074294205052,47.5482912332838
"2496","Dasmosmilia_lymani",100,100,100,100
"2497","Dasyatis_thetidis",75.5813953488372,74.4186046511628,76.7441860465116,76.7441860465116
"2498","Dasybranchus_caducus",46.0899211591732,45.9194545067121,46.2177711485191,45.748987854251
"2499","Dasybranchus_lumbricoides",49.5014245014245,50.0712250712251,50.8547008547009,47.9344729344729
"2500","Dasycaris_symbiotes",52.9351184346035,53.4500514933059,53.3470648815654,52.1112255406797
"2501","Dasycaris_zanzibarica",52.917903066271,53.51137487636,53.6102868447082,51.730959446093
"2502","Davila_plana",54.1558441558442,54.6753246753247,55.1948051948052,52.0779220779221
"2503","Deania_quadrispinosa",91.1111111111111,84.4444444444444,77.7777777777778,84.4444444444444
"2504","Decapterus_macarellus",50,50.4545454545455,51.2337662337662,48.4415584415584
"2505","Decapterus_macrosoma",50.3416856492027,51.1009870918755,51.4047076689446,49.2786636294609
"2506","Decapterus_maruadsi",53.5227272727273,53.9772727272727,55,51.8181818181818
"2507","Decapterus_muroadsi",31.4432383714095,32.1603511109369,32.5914024844234,31.5960656765547
"2508","Decapterus_tabl",49.0659340659341,49.010989010989,49.5604395604396,47.4175824175824
"2509","Decatopecten_plica",55,55.1282051282051,56.1538461538462,53.3333333333333
"2510","Decatopecten_radula",52.928870292887,53.2426778242678,53.5564853556485,51.8828451882845
"2511","Decipisagitta_decipiens",47.6148016049933,47.5702184574231,48.1052162282657,46.5893892108783
"2512","Delectopecten_alcocki",56.1261261261261,54.954954954955,56.5765765765766,54.5945945945946
"2513","Delectopecten_musorstomi",53.8461538461538,53.3429187634795,53.9180445722502,51.5456506110712
"2514","Delphinus_capensis",60.1973684210526,60.1973684210526,59.8684210526316,56.9078947368421
"2515","Delphinus_delphis",33.1269623667802,33.7460752664397,34.1308097112281,33.374607526644
"2516","Deltocyathus_italicus",44.2227928105866,43.8672723681612,43.9265257752321,43.8080189610903
"2517","Deltocyathus_ornatus",39.2504930966469,39.2504930966469,40.2366863905325,38.8560157790927
"2518","Deltocyathus_suluensis",53.319209039548,53.1073446327684,53.2485875706215,51.1299435028249
"2519","Demania_garthi",40.7563025210084,40.8963585434174,41.8767507002801,40.1960784313725
"2520","Demania_mortenseni",46.603611349957,46.9475494411006,46.603611349957,45.3998280309544
"2521","Dendostrea_folium",54.9435028248588,53.8135593220339,55.3672316384181,52.9661016949153
"2522","Dendostrea_frons",53.3572068039391,53.715308863026,54.4315129811996,51.2981199641898
"2523","Dendrilla_rosea",45.4976303317536,46.2085308056872,44.5497630331754,45.9715639810426
"2524","Dendrochirus_biocellatus",50.3298774740811,51.0838831291235,51.555136663525,49.1988689915174
"2525","Dendrochirus_brachypterus",50.1263689974726,50.8003369839933,51.3900589721988,48.9469250210615
"2526","Dendrochirus_zebra",52.2788203753351,53.2618409294013,53.4405719392315,50.4915102770331
"2527","Dendrodoris_arborescens",53.7135278514589,51.5915119363395,53.9787798408488,50.9283819628647
"2528","Dendrodoris_denisoni",51.8475750577367,51.270207852194,52.0785219399538,49.7690531177829
"2529","Dendrodoris_fumata",50.3046127067015,50.739773716275,51.0879025239339,49.260226283725
"2530","Dendrodoris_nigra",51.8173345759553,52.1901211556384,52.9356943150047,50.5125815470643
"2531","Dendrodoris_tuberculosa",49.7220015885624,50.2779984114377,50.6751389992057,48.1334392374901
"2532","Dendronephthya_koellikeri",53.030303030303,53.6363636363636,53.9393939393939,52.020202020202
"2533","Dendronephthya_mucronata",52.8893241919687,53.6728697355534,53.8687561214496,51.9098922624878
"2534","Dendrophyllia_alcocki",52.8862478777589,52.5466893039049,53.3955857385399,51.6129032258064
"2535","Dendrophyllia_arbuscula",53.0986993114002,53.6342769701607,54.5524100994644,50.8798775822494
"2536","Dendropoma_maximum",49.2146596858639,50.112191473448,50.336574420344,48.1675392670157
"2537","Dendrostrea_folium",52.7906976744186,53.0232558139535,53.7209302325581,51.1627906976744
"2538","Dentalium_aciculum",57.2633552014995,56.232427366448,56.7947516401125,54.8266166822868
"2539","Dentalium_aprinum",54.006968641115,54.2392566782811,55.4006968641115,52.4970963995354
"2540","Dentalium_austini",62.4472573839662,63.0801687763713,63.7130801687764,61.1814345991561
"2541","Dentalium_bisexangulatum",50.6417736289382,50.291715285881,51.0501750291715,49.2415402567095
"2542","Dentalium_cheverti",55.4737810487581,53.4498620055198,55.0137994480221,53.9098436062557
"2543","Dentalium_decemcostatum",54.7540983606557,54.0983606557377,55.6284153005465,52.6775956284153
"2544","Dentalium_deforgesi",38.0952380952381,38.8888888888889,37.8306878306878,37.3015873015873
"2545","Dentalium_elephantinum",55.2054794520548,55.3424657534247,55.8904109589041,53.5616438356164
"2546","Dentalium_healyi",55.7213930348259,55.9701492537313,55.2238805970149,53.7313432835821
"2547","Dentalium_hyperhemileuron",56.0240963855422,54.2168674698795,53.6144578313253,51.8072289156626
"2548","Dentalium_leucoryx",54.1083916083916,54.1958041958042,55.5944055944056,52.2727272727273
"2549","Dentalium_lochi",55.1359516616314,54.6827794561934,54.9848942598187,54.0785498489426
"2550","Dentalium_octangulatum",57.3126142595978,55.5758683729433,57.9524680073126,55.0274223034735
"2551","Dentalium_oerstedii",50.8196721311475,45.9016393442623,50.8196721311475,50.8196721311475
"2552","Dentalium_pluricostatum",53.8277511961722,54.3859649122807,54.9441786283892,51.8341307814992
"2553","Dentalium_robustum",51.568961323279,51.3500364874726,52.4446606665045,51.204086596935
"2554","Dentalium_stumkatae",53.6637931034483,51.9396551724138,53.448275862069,54.9568965517241
"2555","Dentalium_variabile",50.7908611599297,50.6736965436438,51.2009373169303,49.3848857644991
"2556","Dentatherina_merceri",53.2391048292108,52.8857479387515,54.0636042402827,51.7078916372203
"2557","Dentex_spariformis",55.9322033898305,55.9322033898305,56.5677966101695,54.2372881355932
"2558","Dentiovula_colobica",54.1573033707865,54.2696629213483,54.3820224719101,53.0337078651685
"2559","Derbesia_marina",52.8301886792453,52.9294935451837,53.3267130089374,51.142005958292
"2560","Derichthys_serpentinus",33.6925840390044,32.6148319219913,34.6933538619451,31.7936874518861
"2561","Dermatobranchus_pulcherrimus",50.379746835443,50.6329113924051,51.1392405063291,49.3670886075949
"2562","Dermatopsis_greenfieldi",30.1369863013699,31.5068493150685,30.1369863013699,34.9315068493151
"2563","Dermochelys_coriacea",30.7101727447217,31.0166553154603,30.9206860256331,30.7318432295214
"2564","Desmapsamma_anchorata",52.2935779816514,53.1192660550459,54.0366972477064,50.6422018348624
"2565","Desmodema_polystictum",31.4217302559271,32.1282775945988,32.5993091537133,31.6062176165803
"2566","Desmophyllum_dianthus",38.647114474929,38.2450331125828,38.1267738883633,38.5288552507096
"2567","Dexillus_muelleri",55.0119331742243,55.2505966587112,56.3245823389022,52.9832935560859
"2568","Diacanthurus_ecphyma",42.4528301886792,41.5094339622642,42.4528301886792,40.3301886792453
"2569","Diacarnus_levii",53.3420707732634,52.8178243774574,53.6041939711664,51.9003931847969
"2570","Diacarnus_spinipoculum",54.5955882352941,55.1470588235294,55.5147058823529,51.9301470588235
"2571","Diacavolinia_longirostris",48.278905560459,48.2347749338041,48.4995586937335,47.4404236540159
"2572","Diacria_danae",34.1968911917098,36.5284974093264,35.4922279792746,36.2694300518135
"2573","Diacria_quadridentata",52.5862068965517,53.3620689655172,53.9655172413793,50.948275862069
"2574","Diacria_trispinosa",38.4719356904034,38.5075051575727,38.4861634772711,38.9272248701714
"2575","Diadema_savignyi",48.8856937455068,49.3889288281812,50.0359453630482,46.9446441409058
"2576","Diadema_setosum",52.4064171122995,52.620320855615,53.3689839572192,50.8021390374332
"2577","Diademichthys_lineatus",50.3317535545024,50.7109004739336,51.563981042654,50.0473933649289
"2578","Diala_albugo",53.1410916580844,53.5530381050463,53.7590113285273,52.0082389289392
"2579","Diala_semistriata",53.6928487690504,53.1066822977726,54.2790152403283,51.6998827667057
"2580","Diancistrus_alatus",42.6470588235294,44.1176470588235,38.2352941176471,30.8823529411765
"2581","Diancistrus_alleni",52.3346303501946,52.9182879377432,53.7937743190661,51.3618677042802
"2582","Diancistrus_atollorum",56.5693430656934,58.3941605839416,60.7664233576642,57.8467153284672
"2583","Diancistrus_beateae",52.7426160337553,54.2194092827004,54.5358649789029,52.1097046413502
"2584","Diancistrus_brevirostris",36.9918699186992,39.8373983739837,40.650406504065,37.8048780487805
"2585","Diancistrus_eremitus",59.0987868284229,58.578856152513,59.2720970537262,56.3258232235702
"2586","Diancistrus_fijiensis",36.6013071895425,38.2352941176471,36.9281045751634,34.9673202614379
"2587","Diancistrus_fuscus",55.0287356321839,54.4540229885057,56.0344827586207,52.4425287356322
"2588","Diancistrus_karinae",59.6363636363636,60,60.3636363636364,57.2727272727273
"2589","Diancistrus_leisi",45.945945945946,47.7477477477478,46.8468468468468,49.0990990990991
"2590","Diancistrus_longifilis",48.3801295896328,47.5161987041037,47.5161987041037,46.6522678185745
"2591","Diancistrus_mcgroutheri",53.6231884057971,53.768115942029,54.2028985507246,53.1884057971014
"2592","Diancistrus_novaeguineae",53.2416502946955,53.4381139489195,53.9292730844794,51.7681728880157
"2593","Diancistrus_tongaensis",37.6623376623377,38.961038961039,39.2207792207792,37.1428571428571
"2594","Diaphana_brazieri",55.2845528455285,51.219512195122,52.0325203252033,50.4065040650407
"2595","Diaphus_adenomus",30.0131024267973,30.0045573658425,30.001709012191,30.001709012191
"2596","Diaphus_aliciae",32.371563677166,32.7723010339024,33.1890678849082,32.4036226657049
"2597","Diaphus_anderseni",30.0315920477391,30.1560455691355,30.1273255257363,30.2581612789993
"2598","Diaphus_bertelseni",31.1629693652166,31.8448093728993,31.7439738788053,31.7583789493902
"2599","Diaphus_brachycephalus",30.816650207978,30.8735074961846,30.7568004309184,30.6969506538588
"2600","Diaphus_diadematus",32.7225901398087,33.1788079470199,33.5172921265636,32.6710816777042
"2601","Diaphus_diademophilus",53.9393939393939,53.3939393939394,55.0909090909091,52.969696969697
"2602","Diaphus_fragilis",31.0809798486778,31.4443029440408,31.3394261742453,31.1783654206308
"2603","Diaphus_fulgens",31.29760609358,31.3316104461371,31.9300870511425,30.9235582154516
"2604","Diaphus_garmani",30.7687021064568,31.1054602934607,31.3906738600048,30.8443008831312
"2605","Diaphus_impostor",31.8112049117421,32.4745093739722,32.5238460695099,31.9756605635347
"2606","Diaphus_knappi",38.7387387387387,40.0900900900901,38.2882882882883,36.9369369369369
"2607","Diaphus_luetkeni",30.5220269926152,30.8581614463967,31.3216195569137,30.8174178762414
"2608","Diaphus_megalops",30.3770307550833,30.4689894758353,31.0411770716256,30.2442014917748
"2609","Diaphus_metopoclampus",35.342895562528,34.1999103541013,35.6342447333034,34.020618556701
"2610","Diaphus_mollis",30.8690861510915,30.9586116658632,30.8002203704979,31.1066730941395
"2611","Diaphus_ostenfeldi",94.1176470588235,82.3529411764706,88.2352941176471,82.3529411764706
"2612","Diaphus_perspicillatus",31.1392884178653,31.4647993943982,31.3777441332324,31.1317183951552
"2613","Diaphus_regani",31.7733865669379,32.2939303583161,32.3090918279679,31.8643553848486
"2614","Diaphus_schmidti",88.8888888888889,100,88.8888888888889,100
"2615","Diaphus_signatus",31.721544247448,32.5351139765139,32.7730447463351,31.7675953641876
"2616","Diaphus_splendidus",30.437185112953,30.8662441085649,31.0092637737689,30.5704534373476
"2617","Diaphus_taaningi",67.2473867595819,67.9442508710801,68.6411149825784,65.5052264808362
"2618","Diaphus_watasei",53.9989545216937,53.3193936225823,54.7307893361213,52.5352848928385
"2619","Diaphus_wisneri",33.2288401253918,33.1112852664577,32.5822884012539,33.1700626959248
"2620","Diazona_chinensis",62.5263157894737,62.7368421052632,64,62.7368421052632
"2621","Dichotella_gemmacea",52.2831050228311,51.9406392694064,52.9965753424658,51.6267123287671
"2622","Dichrometra_flagellata",52.882703777336,53.8767395626243,53.6779324055666,52.0874751491054
"2623","Dictyocladium_watsonae",48.4472049689441,47.2049689440994,46.583850931677,39.7515527950311
"2624","Dictyopteris_jamaicensis",51.9713261648746,53.1362007168459,53.494623655914,50.7168458781362
"2625","Dictyopteris_repens",53.1835205992509,54.1198501872659,54.8689138576779,51.498127340824
"2626","Dictyosphaeria_cavernosa",49.1754122938531,49.9250374812594,50,48.1259370314843
"2627","Dictyota_bartayresiana",52.5869380831213,53.4351145038168,54.0288379983036,50.7209499575912
"2628","Dictyota_ciliolata",48.9749430523918,49.3545937737282,49.8101746393318,47.5322703113136
"2629","Dictyota_dichotoma",51.4035087719298,52.280701754386,52.719298245614,49.7368421052632
"2630","Dictyota_friabilis",51.8189884649512,52.5288376220053,53.1499556344277,50.0443655723159
"2631","Dictyota_hamifera",50.2347417840376,50.547730829421,50.8607198748044,49.1392801251956
"2632","Didemnum_albopunctatum",54.3624161073826,53.5234899328859,54.6979865771812,53.1879194630873
"2633","Didemnum_biglutinum",44.7004608294931,51.1520737327189,47.926267281106,51.6129032258064
"2634","Didemnum_caesium",54.6496815286624,54.5222929936306,55.6687898089172,53.6305732484076
"2635","Didemnum_candidum",48.5397196261682,48.8317757009346,49.5911214953271,46.7289719626168
"2636","Didemnum_cuculliferum",40.4761904761905,43.1972789115646,41.8367346938776,44.5578231292517
"2637","Didemnum_fragile",55.7640750670241,56.4343163538874,56.8364611260054,55.6300268096515
"2638","Didemnum_grande",55.8282208588957,55.9509202453988,56.9325153374233,53.9877300613497
"2639","Didemnum_granulatum",50.0404203718674,50.4446240905416,50.9296685529507,48.5044462409054
"2640","Didemnum_guttatum",53.9473684210526,53.2894736842105,52.9605263157895,54.6052631578947
"2641","Didemnum_hiopaa",38.3132530120482,37.3493975903614,39.0361445783133,36.6265060240964
"2642","Didemnum_jedanense",56.8535825545171,56.5420560747664,58.7227414330218,56.8535825545171
"2643","Didemnum_lacertosum",61.7886178861789,60.9756097560976,62.3983739837398,59.9593495934959
"2644","Didemnum_molle",54.1666666666667,53.5714285714286,54.7619047619048,52.3809523809524
"2645","Didemnum_moseleyi",50.3930131004367,50.6550218340611,51.0917030567686,49.1703056768559
"2646","Didemnum_mutabile",39.344262295082,37.7049180327869,38.6885245901639,36.0655737704918
"2647","Didemnum_nekozita",54.2168674698795,53.6144578313253,54.9397590361446,52.0481927710843
"2648","Didemnum_obscurum",48.9823609226594,48.168249660787,49.1180461329715,46.9470827679783
"2649","Didemnum_ossium",56.7441860465116,56.5891472868217,57.5193798449612,55.968992248062
"2650","Didemnum_parau",50.6353861192571,51.0263929618768,51.7106549364614,50.0488758553275
"2651","Didemnum_perlucidum",49.6860282574568,49.9215070643642,50.4709576138148,47.8021978021978
"2652","Didemnum_psammatode",53.0890052356021,53.6125654450262,54.0314136125655,52.2513089005236
"2653","Didemnum_rodriguesi",55.8610709117221,55.4269175108538,56.2952243125905,55.4269175108538
"2654","Didemnum_rubeum",46.7741935483871,47.5806451612903,49.1935483870968,50
"2655","Didemnum_stragulum",53.8377192982456,53.8377192982456,54.7149122807018,52.6315789473684
