"","feature","EM_ClimatePriorityArea_MHW_SumCumInt_585","EM_ClimatePriorityArea_velocity_585","EM_ClimatePriorityArea_o2os_585","EM_ClimatePriorityArea_phos_585","EM_ClimatePriorityArea_tos_585"
"1159","Caducifer_decapitata",61.251015434606,65.4752233956133,66.2875710804224,69.5369618196588,73.3549959382616
"1160","Cadulus_aratus",63.6454183266932,67.8286852589641,61.4541832669323,73.5059760956175,65.3386454183267
"1161","Cadulus_cyathoides",45.4664057403783,45.8577951728637,53.750815394651,54.7292889758643,60.2087410306588
"1162","Cadulus_simillimus",57.3248407643312,70.5414012738854,54.7770700636943,62.7388535031847,58.4394904458599
"1163","Cadulus_vincentianus",78,66,74,100,72
"1164","Cadulus_woodhousae",66.9250645994832,79.9741602067184,60.3359173126615,68.8630490956072,61.1111111111111
"1165","Caecosagitta_macrocephala",36.3879972908507,40.5783444742189,41.2026266968992,37.7749639270885,48.8589181071292
"1166","Caesio_caerulaurea",59.7014925373134,62.0335820895522,59.2350746268657,65.7649253731343,70.9888059701492
"1167","Caesio_teres",59.6595744680851,62.2127659574468,59.3191489361702,66.3829787234042,71.5744680851064
"1168","Calanoides_brevicornis",40,100,100,100,34.2857142857143
"1169","Calanopia_elliptica",57.2827417380661,56.1811505507956,56.5483476132191,65.8506731946144,70.7466340269278
"1170","Calantica_kampeni",54.3091655266758,53.4883720930233,52.8043775649795,62.3803009575923,67.3050615595075
"1171","Calantica_trispinosa",78.698224852071,60.3550295857988,62.1301775147929,47.3372781065089,93.491124260355
"1172","Calappa_calappa",62.6357711803041,63.8667632150616,64.011585807386,66.1115133960898,74.7284576393917
"1173","Calappa_capellonis",54.639175257732,53.3136966126657,58.9101620029455,67.8939617083947,67.8939617083947
"1174","Calappa_gallus",62.4381188118812,64.6658415841584,63.9232673267327,64.1089108910891,74.4430693069307
"1175","Calappa_hepatica",62.595952547104,64.3405443126308,63.9218422889044,66.1549197487788,73.4822051639916
"1176","Calappa_philargius",61.2631578947368,57.2631578947368,61.6842105263158,65.1578947368421,74.4210526315789
"1177","Calappa_woodmasoni",58.325404376784,61.9410085632731,59.8477640342531,70.4091341579448,68.1255946717412
"1178","Calaxius_sibogae",60.665362035225,61.839530332681,68.6888454011742,79.2563600782779,67.7103718199609
"1179","Calcinus_anani",64.8203592814371,78.7425149700599,71.1077844311377,69.9101796407186,77.9940119760479
"1180","Calcinus_elegans",62.3944742900998,64.8503453568688,64.8503453568688,66.5387567152725,74.9040675364543
"1181","Calcinus_gaimardii",62.1789883268482,64.0466926070039,63.579766536965,67.3929961089494,74.5525291828794
"1182","Calcinus_guamensis",62.2093023255814,63.8081395348837,64.3168604651163,66.7877906976744,74.4186046511628
"1183","Calcinus_haigae",61.8257261410788,66.8879668049792,68.3817427385892,68.7966804979253,73.941908713693
"1184","Calcinus_imperialis",75.3521126760563,87.7934272300469,79.3427230046948,67.3708920187793,81.924882629108
"1185","Calcinus_isabellae",62.7281460134486,68.8760806916427,69.4524495677233,73.583093179635,74.447646493756
"1186","Calcinus_laevimanus",62.4911535739561,63.4819532908705,63.9773531493277,66.0297239915074,74.9469214437367
"1187","Calcinus_latens",62.5267665952891,63.8115631691649,64.2398286937901,66.2384011420414,74.7323340471092
"1188","Calcinus_lineapropodus",59.69868173258,62.0527306967985,59.1337099811676,67.5141242937853,69.9623352165725
"1189","Calcinus_minutus",59.8694942903752,62.6427406199021,62.4796084828711,68.7601957585644,72.8384991843393
"1190","Calcinus_morgani",60.1123595505618,61.7174959871589,60.7544141252006,67.7367576243981,71.9101123595506
"1191","Calcinus_pulcher",59.5348837209302,62.2325581395349,58.9767441860465,67.4418604651163,69.953488372093
"1192","Calcinus_seurati",61.1670020120724,67.5050301810865,67.0020120724346,71.6297786720322,73.6418511066398
"1193","Calcinus_spicatus",73.9054290718039,80.7355516637478,78.1085814360771,66.5499124343257,82.4868651488616
"1194","Calcinus_vachoni",61.969696969697,65.1515151515152,64.6969696969697,66.4393939393939,74.6969696969697
"1195","Callanthias_australis",67.5,97.5,65,97.5,80
"1196","Callechelys_catostoma",61.7232808616404,65.5343827671914,66.2800331400166,69.8425849212925,73.2394366197183
"1197","Callechelys_marmorata",60.6158833063209,64.5867098865478,64.3435980551053,69.0437601296596,73.0145867098866
"1198","Callianassa_joculatrix",60.1963746223565,62.7643504531722,58.3081570996979,64.0483383685801,68.5800604229607
"1199","Callianassa_modesta",60.2362204724409,54.7244094488189,65.9448818897638,68.1102362204724,65.1574803149606
"1200","Callianidea_typa",62.2734761120264,64.168039538715,64.827018121911,67.8747940691928,74.2998352553542
"1201","Calliodentalium_balanoides",60.6578115117015,65.4648956356736,60.1518026565465,62.6818469323213,64.7058823529412
"1202","Calliodentalium_crocinum",57.0676691729323,58.2706766917293,55.2631578947368,62.1052631578947,66.015037593985
"1203","Callionymus_afilum",54.2124542124542,55.1282051282051,62.8205128205128,72.5274725274725,64.8351648351648
"1204","Callionymus_bairdi",59.437386569873,62.0689655172414,60.5263157894737,68.3303085299456,69.1470054446461
"1205","Callionymus_brevianalis",58.187134502924,62.7680311890838,60.5263157894737,69.2982456140351,68.4210526315789
"1206","Callionymus_delicatulus",50.2423263327948,53.4733441033926,54.6042003231018,68.497576736672,64.7819063004846
"1207","Callionymus_enneactis",59.1463414634146,57.1951219512195,57.3170731707317,66.7073170731707,70.7317073170732
"1208","Callionymus_fluviatilis",58.9686098654709,55.6053811659193,56.0538116591928,64.6860986547085,70.8520179372197
"1209","Callionymus_formosanus",56.6248256624826,51.7433751743375,54.6722454672245,61.5062761506276,70.0139470013947
"1210","Callionymus_goodladi",59.7173144876325,59.3639575971731,62.5441696113074,78.0918727915194,64.6643109540636
"1211","Callionymus_grossi",51.304347826087,53.2173913043478,55.304347826087,66.9565217391304,64.1739130434783
"1212","Callionymus_japonicus",58.6363636363636,55.3409090909091,56.25,64.7727272727273,70.6818181818182
"1213","Callionymus_kanakorum",69.3693693693694,86.9369369369369,60.1351351351351,66.4414414414414,64.6396396396396
"1214","Callionymus_keeleyi",59.2330978809284,62.8657921291625,62.2603430877901,69.5257315842583,67.9112008072654
"1215","Callionymus_marleyi",55.6034482758621,53.735632183908,53.8793103448276,63.6494252873563,68.9655172413793
"1216","Callionymus_moretonensis",57.8102189781022,57.2262773722628,61.021897810219,71.8248175182482,67.1532846715328
"1217","Callionymus_pleurostictus",59.8159509202454,61.758691206544,59.2024539877301,66.0531697341513,70.5521472392638
"1218","Callionymus_rivatoni",71.244635193133,87.5536480686695,65.6652360515021,72.9613733905579,68.6695278969957
"1219","Callionymus_simplicicornis",61.6695059625213,65.4173764906303,68.5689948892675,68.0579216354344,74.1056218057922
"1220","Callionymus_tethys",73.356401384083,85.8131487889273,68.5121107266436,75.0865051903114,71.6262975778547
"1221","Callipallene_brevirostris",75,100,75,95,80
"1222","Callipallene_novaezealandiae",60.1809954751131,62.7450980392157,58.0693815987934,65.3092006033182,68.552036199095
"1223","Callipelta_punctata",66.6666666666667,96,40,65.3333333333333,50.6666666666667
"1224","Callista_erycina",60.0580270793037,63.2495164410058,58.8007736943907,66.5377176015474,69.6324951644101
"1225","Callista_lilacina",59.1836734693878,64.5408163265306,63.3928571428571,70.9183673469388,68.2397959183673
"1226","Callistochiton_granifer",58.8037068239259,62.2577927548441,61.4995787700084,69.8399326032013,71.3563605728728
"1227","Callistoctopus_aspilosomatis",78.3333333333333,45,76.6666666666667,98.3333333333333,68.3333333333333
"1228","Callistoctopus_ornatus",62.3547637490318,64.1363284275755,63.7490317583269,67.5445391169636,74.7482571649884
"1229","Callogobius_centrolepis",50.8450704225352,51.1267605633803,56.056338028169,67.1830985915493,66.7605633802817
"1230","Callogobius_clitellus",58.6701434159061,56.7144719687093,58.148631029987,66.7535853976532,70.5345501955671
"1231","Callogobius_flavobrunneus",58.8775510204082,62.9591836734694,60.8163265306122,70,68.1632653061224
"1232","Callogobius_hasseltii",59.1882750845547,61.1048478015784,58.5118376550169,69.2220969560316,69.2220969560316
"1233","Callogobius_hastatus",62.5730994152047,58.8304093567251,59.8830409356725,64.6783625730994,72.6315789473684
"1234","Callogobius_maculipinnis",53.1325301204819,53.0120481927711,57.4698795180723,66.3855421686747,69.2771084337349
"1235","Callogobius_okinawae",55.3935860058309,53.3527696793003,55.8309037900875,64.868804664723,69.0962099125364
"1236","Callogobius_plumatus",62.24,64.8,64.16,68.24,74.48
"1237","Callogobius_producta",60,53.8461538461538,69.2307692307692,92.3076923076923,76.9230769230769
"1238","Callogobius_sclateri",61.3312202852615,65.13470681458,65.13470681458,68.7797147385103,73.5340729001585
"1239","Callogobius_snelliusi",53.9363484087102,52.5963149078727,51.2562814070352,60.9715242881072,66.6666666666667
"1240","Calloplesiops_altivelis",61.7439120188531,64.8075412411626,64.7289866457188,67.7140612725844,73.2128829536528
"1241","Callyspongia_aerizusa",60.9073359073359,61.2934362934363,60.4247104247104,65.7335907335907,70.0772200772201
"1242","Callyspongia_bullata",58.6070959264126,57.9500657030223,60.5781865965834,69.7766097240473,67.2798948751643
"1243","Callyspongia_confoederata",64.5161290322581,58.0645161290323,41.9354838709677,32.258064516129,100
"1244","Callyspongia_crassifibra",54.1218637992832,56.989247311828,66.3082437275986,75.6272401433692,75.2688172043011
"1245","Callyspongia_diffusa",60.9922178988327,60.5058365758755,59.727626459144,65.272373540856,70.7198443579767
"1246","Callyspongia_flammea",61.7117117117117,67.1171171171171,62.012012012012,72.2222222222222,65.9159159159159
"1247","Callyspongia_parva",63.2352941176471,68.6274509803922,65.9313725490196,75.9803921568627,67.156862745098
"1248","Callyspongia_pseudofibrosa",62.1718377088305,68.3770883054893,65.1551312649165,76.7303102625298,66.4677804295943
"1249","Callyspongia_ridleyi",53.6585365853659,54.3089430894309,58.2113821138211,68.9430894308943,66.8292682926829
"1250","Callyspongia_subarmigera",60.2910602910603,62.1621621621622,62.2661122661123,67.6715176715177,68.8149688149688
"1251","Callyspongia_vaginalis",59.2057761732852,61.913357400722,60.0180505415162,68.1407942238267,69.5848375451263
"1252","Calocalanus_plumulosus",60.5095541401274,62.5,58.9171974522293,66.0031847133758,69.3471337579618
"1253","Calocarcinus_africanus",59.1252699784017,62.2030237580993,57.5053995680346,59.7732181425486,65.8207343412527
"1254","Calothrix_confervicola",59.5682041216879,62.2178606476938,59.3719332679097,68.4003925417076,69.6761530912659
"1255","Calothrix_crustacea",58.7102983638114,62.6564003849856,59.6727622714148,69.6823869104909,68.9124157844081
"1256","Calotomus_carolinus",59.7619047619048,61.5873015873016,60.4761904761905,67.7777777777778,72.2222222222222
"1257","Calotomus_spinidens",63.1493506493506,63.3928571428571,63.6363636363636,65.5844155844156,74.3506493506494
"1258","Calpurnus_verrucosus",59.2513368983957,62.9946524064171,59.2513368983957,68.1283422459893,68.6631016042781
"1259","Calumia_godeffroyi",56.2574493444577,57.4493444576877,60.1907032181168,69.1299165673421,69.6066746126341
"1260","Calumia_profunda",58.6080586080586,55.4334554334554,57.997557997558,66.1782661782662,70.4517704517705
"1261","Calycopsis_simulans",61.377245508982,62.5320786997434,61.4627887082977,58.7254063301967,70.0171086398631
"1262","Calyptopora_sinuosa",53.9285714285714,70.3571428571429,43.5714285714286,55,50.3571428571429
"1263","Campages_ovalis",75.0778816199377,84.1121495327103,67.601246105919,73.5202492211838,69.4704049844237
"1264","Campichthys_tricarinatus",59.9112426035503,62.7218934911243,63.4615384615385,73.3727810650888,66.8639053254438
"1265","Camposcia_retusa",62.993762993763,65.003465003465,63.8253638253638,65.003465003465,73.2501732501732
"1266","Canarium_erythrinum",60.9776304888153,63.1317315658658,59.5691797845899,64.9544324772162,69.1797845898923
"1267","Canarium_maculatum",63.1730769230769,69.5192307692308,69.4230769230769,73.9423076923077,74.2307692307692
"1268","Canarium_mutabile",60.1270849880858,62.351072279587,59.253375694996,66.4019062748213,69.1024622716442
"1269","Canarium_wilsonorum",60.6267029972752,67.3024523160763,64.9863760217984,78.6103542234332,68.2561307901907
"1270","Cancilla_fulgetrum",61.1178614823815,58.5662211421628,62.8189550425273,68.1652490886999,71.5674362089915
"1271","Candacia_pachydactyla",60.0772200772201,62.3938223938224,58.7644787644788,65.945945945946,69.4980694980695
"1272","Cantellius_acutum",55.036496350365,54.014598540146,55.7664233576642,64.6715328467153,68.7591240875912
"1273","Cantellius_secundus",57.4803149606299,55.249343832021,56.4304461942257,65.6167979002625,70.7349081364829
"1274","Cantellius_septimus",59.604190919674,58.6728754365541,57.1594877764843,66.7054714784633,69.965075669383
"1275","Cantharus_fumosus",59.5667870036101,57.280385078219,58.8447653429603,64.1395908543923,71.2394705174489
"1276","Cantharus_iostomus",61.36,64.64,65.44,69.36,73.6
"1277","Cantharus_undosus",62.2393822393822,64.2471042471042,63.7065637065637,67.5675675675676,74.6718146718147
"1278","Cantharus_wagneri",59.0132827324478,62.2390891840607,59.4876660341556,68.9753320683112,69.3548387096774
"1279","Cantherhines_dumerilii",61.8181818181818,63.4909090909091,63.4181818181818,66.7636363636364,74.5454545454545
"1280","Cantherhines_fronticinctus",60.8326908249807,63.8396299151889,62.8373168851195,67.2320740169622,74.0940632228219
"1281","Cantherhines_pardalis",62.3747108712413,64.3793369313801,63.6854279105628,67.3862760215883,74.7108712413261
"1282","Canthidermis_maculata",61.3656783468104,59.9281221922731,62.8032345013477,63.6118598382749,75.2920035938904
"1283","Canthidermis_sufflamen",56.0334528076464,55.5555555555556,57.9450418160096,65.9498207885305,69.4145758661888
"1284","Canthigaster_amboinensis",59.1979075850044,61.8134263295554,60.5056669572799,69.485614646905,71.3164777680907
"1285","Canthigaster_axiologus",61.2397311426438,63.2561613144137,63.5548917102315,67.2890216579537,73.8610903659447
"1286","Canthigaster_bennetti",61.637239165329,63.4831460674157,62.6003210272873,67.6565008025682,73.7560192616372
"1287","Canthigaster_callisterna",59.6153846153846,92.3076923076923,51.9230769230769,78.8461538461538,55.7692307692308
"1288","Canthigaster_compressa",60.0217864923747,60.6753812636166,60.5664488017429,67.1023965141612,70.8061002178649
"1289","Canthigaster_coronata",63.1493506493506,66.8019480519481,68.262987012987,71.5909090909091,72.7272727272727
"1290","Canthigaster_epilampra",60.8239095315024,63.3279483037157,65.9127625201939,69.5476575121163,73.5056542810985
"1291","Canthigaster_janthinoptera",60.5475040257649,63.5265700483092,63.2850241545894,68.5990338164251,73.3494363929147
"1292","Canthigaster_leoparda",43.1924882629108,58.6854460093897,59.1549295774648,72.7699530516432,59.1549295774648
"1293","Canthigaster_ocellicincta",61.7511520737327,64.4393241167435,63.9784946236559,66.6666666666667,74.0399385560676
"1294","Canthigaster_rivulata",62.2516556291391,65.4304635761589,61.2582781456954,63.9735099337748,71.4569536423841
"1295","Canthigaster_solandri",62.1036349574633,64.1144624903326,64.3464810518175,66.6666666666667,74.9419953596288
"1296","Canthigaster_tyleri",59.4230769230769,62.5,59.7115384615385,68.3653846153846,69.2307692307692
"1297","Canthigaster_valentini",61.9012527634488,64.1857037582903,64.1120117907148,66.4701547531319,75.0921149594694
"1298","Canthocalanus_pauper",60.3002502085071,59.466221851543,56.4637197664721,65.0542118432027,67.6396997497915
"1299","Caphyra_loevis",59.3147751605996,62.847965738758,59.8501070663812,68.5224839400428,68.7366167023555
"1300","Caphyra_rotundifrons",62.7358490566038,67.2641509433962,69.1509433962264,72.5471698113208,73.2075471698113
"1301","Caphyra_unidentata",56.695652173913,55.6521739130435,60.3478260869565,73.9130434782609,67.1304347826087
"1302","Capillaster_multiradiatus",60.1214574898785,57.5910931174089,57.5910931174089,66.1943319838057,70.5465587044534
"1303","Capilliporcellana_wolffi",52.2222222222222,83.3333333333333,48.8888888888889,70,45.5555555555556
"1304","Capitella_capitata",39.7923875432526,91.3494809688581,43.598615916955,61.2456747404844,52.9411764705882
"1305","Caprella_equilibra",50.5882352941176,94.1176470588235,48.2352941176471,31.7647058823529,48.2352941176471
"1306","Caprella_scaura",61.2004287245445,64.7374062165059,58.9496248660236,65.058949624866,68.3815648445873
"1307","Caprodon_schlegelii",61.8717504332756,63.0849220103986,59.9653379549393,68.1109185441941,69.6707105719237
"1308","Caracanthus_maculatus",61.744966442953,64.9328859060403,66.5268456375839,69.9664429530201,73.5738255033557
"1309","Caracanthus_unipinna",60.2015113350126,63.5600335852225,64.1477749790092,70.1091519731318,72.9638958858102
"1310","Carangoides_chrysophrys",58.1772784019975,54.5568039950062,56.0549313358302,65.792759051186,70.7865168539326
"1311","Carangoides_coeruleopinnatus",56.516290726817,53.7593984962406,56.516290726817,64.7869674185464,71.1779448621554
"1312","Carangoides_dinema",62.9782833505688,60.1861427094106,62.8748707342296,67.6318510858325,74.1468459152017
"1313","Carangoides_equula",59.549356223176,59.549356223176,55.9012875536481,68.6695278969957,68.5622317596567
"1314","Carangoides_ferdau",62.3177842565598,63.6297376093295,63.6297376093295,66.3265306122449,74.8542274052478
"1315","Carangoides_fulvoguttatus",60.8094768015795,60.2171767028628,58.1441263573544,65.9427443237907,71.3721618953603
"1316","Carangoides_gymnostethus",58.8364434687157,56.5312843029638,56.3117453347969,65.8616904500549,70.2524698133919
"1317","Carangoides_hedlandensis",59.4117647058824,56.9411764705882,60.8235294117647,65.5294117647059,73.7647058823529
"1318","Carangoides_humerosus",52.1671826625387,53.2507739938081,54.3343653250774,63.7770897832817,67.1826625386997
"1319","Carangoides_malabaricus",57.997557997558,54.5787545787546,56.4102564102564,64.1025641025641,70.8180708180708
"1320","Carangoides_oblongus",58.3243823845328,57.6799140708915,58.0021482277121,67.4543501611171,71.3211600429646
"1321","Carangoides_orthogrammus",61.9047619047619,63.6734693877551,63.265306122449,66.6666666666667,73.4013605442177
"1322","Carangoides_plagiotaenia",62.6269465132024,64.5903859174001,63.9810426540284,65.7413676371022,73.3243060257278
"1323","Caranx_bucculentus",53.8461538461538,51.1834319526627,58.2840236686391,51.7751479289941,52.6627218934911
"1324","Caranx_ignobilis",62.8474576271186,64.5423728813559,63.3898305084746,65.6949152542373,73.4237288135593
"1325","Caranx_lugubris",61.7857142857143,63.6904761904762,63.0357142857143,64.1666666666667,73.2142857142857
"1326","Caranx_melampygus",62.6466753585398,64.0808344198175,63.5593220338983,65.5801825293351,73.9243807040417
"1327","Caranx_papuensis",58.9665653495441,60.8915906788247,60.081053698075,68.5916919959473,70.2127659574468
"1328","Caranx_sexfasciatus",63.6123348017621,60.7929515418502,62.2907488986784,66.6960352422907,74.3612334801762
"1329","Caranx_tille",60.472972972973,56.981981981982,56.8693693693694,66.3288288288288,69.9324324324324
"1330","Caranx_vinctus",33.53031297877,30.028452615452,36.5725541694025,48.1068067410812,52.0901729043554
"1331","Carapus_mourlani",62.3626373626374,64.0796703296703,64.1483516483516,66.8269230769231,73.6950549450549
"1332","Carcharhinus_albimarginatus",62.2760290556901,64.2130750605327,62.0823244552058,60.774818401937,71.2832929782082
"1333","Carcharhinus_altimus",63.5462555066079,66.2995594713656,62.2797356828194,62.8854625550661,70.9801762114538
"1334","Carcharhinus_amblyrhynchos",59.2664092664093,62.1621621621622,58.3494208494209,59.1698841698842,68.7258687258687
"1335","Carcharhinus_amboinensis",54.9391069012179,52.638700947226,53.9918809201624,60.893098782138,69.4181326116373
"1336","Carcharhinus_falciformis",34.1740561779854,34.1315775500451,37.7741198959274,52.2593320235756,43.6414803801837
"1337","Carcharhinus_fitzroyensis",77.7777777777778,69.1358024691358,77.7777777777778,92.5925925925926,40.7407407407407
"1338","Carcharhinus_galapagensis",62.3571858087793,63.9807576668671,62.717979555021,64.4618159951894,73.541791942273
"1339","Carcharhinus_leucas",62.8002745367193,63.9670555936857,63.8297872340426,65.751544269046,74.468085106383
"1340","Carcharhinus_limbatus",62.7180232558139,63.8808139534884,63.5174418604651,65.6976744186046,74.3459302325581
"1341","Carcharhinus_longimanus",35.6872396819387,35.7156380159031,39.7340022718667,50.5821658462704,45.4846648996592
"1342","Carcharhinus_melanopterus",62.7292736610418,63.6830520909758,63.536316947909,65.8840792369773,74.468085106383
"1343","Carcharhinus_plumbeus",62.9187961385576,64.7359454855196,62.4645088018172,64.2816581487791,72.8563316297558
"1344","Carcharhinus_sealei",54.9789621318373,53.5764375876578,54.9789621318373,62.9733520336606,70.2664796633941
"1345","Carcharhinus_sorrah",58.2035928143713,54.6107784431138,57.0059880239521,64.0718562874251,71.1377245508982
"1346","Carcharodon_carcharias",42.0745456957156,43.4208781005438,42.5653269664412,45.1452447274174,50.7892293407614
"1347","Cardiomya_alcocki",55.2320291173794,54.2311191992721,55.9599636032757,59.9636032757052,67.4249317561419
"1348","Cardisoma_carnifex",62.467018469657,64.5778364116095,64.2480211081794,66.0949868073879,73.3509234828496
"1349","Cardita_variegata",62.8040057224607,63.6623748211731,63.5908440629471,65.6652360515021,74.6781115879828
"1350","Caretta_caretta",62.4677002583979,64.3410852713178,64.0180878552972,64.2764857881137,74.6124031007752
"1351","Carijoa_riisei",61.9912790697674,63.5901162790698,64.0988372093023,66.1337209302326,75.2906976744186
"1352","Carinapex_minutissima",58.8176352705411,62.7254509018036,62.625250501002,69.6392785571142,68.937875751503
"1353","Carinosquilla_australiensis",71.4285714285714,60.8465608465608,69.3121693121693,87.3015873015873,63.4920634920635
"1354","Carinosquilla_carinata",59.8540145985402,62.5651720542231,61.5224191866528,68.0917622523462,68.3003128258603
"1355","Carinosquilla_redacta",51.8847006651885,52.7716186252772,58.7583148558758,64.3015521064302,60.9756097560976
"1356","Carpilius_convexus",62.6168224299065,63.9108554996405,64.4140905823149,66.3551401869159,74.6944644140906
"1357","Carpilius_maculatus",62.3282134195635,64.3492320129345,64.4300727566694,67.9062247372676,74.373484236055
"1358","Carteriospongia_delicata",75.4475703324808,76.7263427109974,70.076726342711,79.0281329923274,67.7749360613811
"1359","Carteriospongia_foliascens",58.5247883917775,58.2829504232164,56.9528415961306,66.9891172914148,69.4074969770254
"1360","Carupa_tenuipes",62.5531914893617,63.8297872340426,64.0425531914894,66.3829787234042,74.6099290780142
"1361","Caryophyllia_crosnieri",54.1429731925264,58.8139723801787,56.5800162469537,54.5897644191714,61.2916328188465
"1362","Caryophyllia_hawaiiensis",63.8504155124654,65.2354570637119,64.404432132964,67.3130193905817,72.9224376731302
"1363","Caryophyllia_lamellifera",57.9395085066163,61.0113421550095,57.4669187145558,57.1361058601134,65.406427221172
"1364","Caryophyllia_rugosa",60.7218683651805,63.4111818825195,57.0417551309271,64.755838641189,66.3128096249115
"1365","Caryophyllia_smithii",61.9565217391304,86.4130434782609,61.4130434782609,78.804347826087,58.695652173913
"1366","Casmaria_erinaceus",62.3356535189482,64.2691415313225,63.6504253673627,67.4400618716164,74.6326372776489
"1367","Casmaria_ponderosa",58.6334256694367,62.1421975992613,59.8337950138504,69.1597414589104,68.9750692520776
"1368","Cassidula_nucleus",60.1226993865031,61.6564417177914,58.0777096114519,66.0531697341513,70.6543967280164
"1369","Cassiopea_andromeda",59.4713656387665,64.2070484581498,63.215859030837,70.4845814977974,67.4008810572687
"1370","Cassis_cornuta",62.0771046420142,64.8308418568057,63.9653815892998,67.5059008654603,74.036191974823
"1371","Cataetyx_lepidogenys",53.2763532763533,52.5641025641026,52.8490028490028,64.1025641025641,64.6723646723647
"1372","Catapagurus_ensifer",62.2873345935728,62.1928166351607,63.7996219281664,67.7693761814745,74.007561436673
"1373","Catenella_caespitosa",68.2864450127877,68.0306905370844,65.2173913043478,72.3785166240409,70.843989769821
"1374","Catoptometra_magnifica",67.4125874125874,75.8041958041958,67.8321678321678,67.972027972028,72.8671328671329
"1375","Catoptrus_nitidus",61.4583333333333,64.7435897435898,65.5448717948718,68.4294871794872,73.5576923076923
"1376","Caulastrea_furcata",60.2624179943768,63.1677600749766,59.7938144329897,65.6982193064667,70.3842549203374
"1377","Caulerpa_brachypus",60.7367475292004,61.9946091644205,59.1194968553459,65.1392632524708,70.7996406109614
"1378","Caulerpa_cupressoides",62.2708039492243,63.3991537376587,64.1748942172073,65.5853314527504,75.3173483779972
"1379","Caulerpa_lentillifera",62.956033676333,60.6173994387278,62.7689429373246,66.978484565014,74.1814780168382
"1380","Caulerpa_mexicana",59.645852749301,61.9757688723206,58.9934762348555,67.5675675675676,70.0838769804287
"1381","Caulerpa_nummularia",56.9174757281553,64.3203883495146,59.9514563106796,73.1796116504854,66.3834951456311
"1382","Caulerpa_opposita",59.5526561043802,62.6281453867661,59.2730661696179,67.7539608574091,69.8974836905871
"1383","Caulerpa_peltata",62.621359223301,64.5631067961165,64.0776699029126,67.8802588996764,74.5145631067961
"1384","Caulerpa_racemosa",61.8699780861943,63.7691745799854,63.9883126369613,66.3257852447042,75.09130752374
"1385","Caulerpa_serrulata",61.9087136929461,63.9834024896265,64.3983402489627,68.0497925311203,74.1078838174274
"1386","Caulerpa_sertularioides",62.3448275862069,63.2413793103448,64.2068965517241,65.5862068965517,75.2413793103448
"1387","Caulerpa_taxifolia",62.178517397882,64.0695915279879,63.8426626323752,66.8683812405446,74.8865355521936
"1388","Caulerpa_urvilleana",60.8058608058608,65.0793650793651,63.2478632478632,77.1672771672772,67.2771672771673
"1389","Caulerpa_verticillata",59.4161958568738,61.5819209039548,59.4161958568738,67.608286252354,70.2448210922787
"1390","Caulerpa_webbiana",58.502024291498,63.4615384615385,62.5506072874494,70.4453441295547,68.5222672064777
"1391","Caulerpella_ambigua",59.1469194312796,62.2748815165877,59.4312796208531,68.9099526066351,69.3838862559242
"1392","Cavernularia_obesa",61.9771863117871,64.3852978453739,58.1749049429658,65.1457541191382,68.3143219264892
"1393","Cavolinia_gibbosa",44.6843979692354,46.7606274153217,49.9355914222929,38.9785557323634,54.2699098279912
"1394","Cavolinia_inflexa",63.7381085618355,65.7526580861779,64.4655847789592,63.1785114717404,69.9496362618914
"1395","Cavolinia_tridentata",50.414364640884,53.3149171270718,71.4088397790055,48.2044198895028,78.9019337016575
"1396","Cavolinia_uncinata",45.5409356725146,48.1359649122807,47.9897660818713,38.3040935672515,50.2923976608187
"1397","Cavoportunus_dubius",62.5994694960212,66.3793103448276,64.4562334217507,66.7771883289125,70.2917771883289
"1398","Celerina_heffernani",60.5049594229035,62.4887285843102,61.9477006311993,67.7186654643823,71.1451758340848
"1399","Cellana_radiata",60.5747126436782,62.7586206896552,62.8735632183908,68.3908045977011,72.9885057471264
"1400","Cellana_rota",62.4318004676539,64.0685892439595,63.522992985191,67.0303975058457,74.5128604832424
"1401","Cellana_testudinaria",57.0821529745043,55.8073654390935,57.5070821529745,66.9971671388102,69.6883852691218
"1402","Cellana_toreuma",56.989247311828,52.9953917050691,55.1459293394777,60.5222734254992,69.2780337941628
"1403","Cenometra_bella",58.9426321709786,58.2677165354331,57.9302587176603,66.2542182227222,70.7536557930259
"1404","Centriscus_cristatus",51.3253012048193,55.1807228915663,59.2771084337349,69.3975903614458,60.4819277108434
"1405","Centriscus_scutatus",54.9525101763908,52.1031207598372,53.8670284938942,62.2795115332429,69.8778833107191
"1406","Centroberyx_affinis",70.3703703703704,100,66.6666666666667,100,81.4814814814815
"1407","Centroberyx_druzhinini",67.965367965368,73.1601731601732,64.5021645021645,72.8715728715729,67.2438672438672
"1408","Centrobranchus_nigroocellatus",36.7838541666667,41.4939990942029,40.8146512681159,37.2141077898551,48.924365942029
"1409","Centroceras_clavulatum",59.5433789954338,61.9178082191781,58.4474885844749,67.4885844748859,70.5022831050228
"1410","Centropages_furcatus",45.0099304865938,47.6415094339623,46.896722939424,53.3018867924528,51.6633565044687
"1411","Centrophorus_atromarginatus",58.6681974741676,56.8312284730195,56.4867967853043,67.7382319173364,67.3938002296211
"1412","Centrophorus_squamosus",63.9494833524684,64.2939150401837,61.5384615384615,64.2939150401837,63.6050516647532
"1413","Centrophorus_uyato",83.3333333333333,66.6666666666667,100,100,91.6666666666667
